gender,caste,mathematics_marks,english_marks,science_marks,science_teacher,languages_teacher,guardian,internet,continue_drop
1.0,0.0,0.44,0.42,0.44,1.0,4.0,2.0,1.0,0
0.0,0.0,0.456,0.46,0.456,2.0,12.0,2.0,1.0,0
0.0,0.0,0.444,0.5589999999999999,0.444,1.0,0.0,2.0,1.0,0
1.0,2.0,0.6990000000000001,0.353,0.6990000000000001,3.0,12.0,2.0,1.0,0
1.0,1.0,0.453,0.535,0.453,5.0,5.0,2.0,1.0,0
1.0,2.0,0.851,0.584,0.851,3.0,0.0,2.0,1.0,0
1.0,2.0,0.342,0.214,0.342,1.0,9.0,2.0,1.0,0
1.0,0.0,0.562,0.53,0.562,8.0,5.0,0.0,1.0,0
0.0,2.0,0.068,0.31,0.068,3.0,9.0,2.0,1.0,0
0.0,0.0,0.304,0.474,0.304,0.0,2.0,2.0,1.0,0
0.0,2.0,0.584,0.536,0.584,2.0,10.0,2.0,1.0,0
1.0,0.0,0.895,0.807,0.895,0.0,6.0,2.0,1.0,0
0.0,0.0,0.653,0.5720000000000001,0.653,5.0,6.0,2.0,1.0,0
0.0,0.0,0.519,0.6970000000000001,0.519,2.0,8.0,2.0,0.0,0
1.0,2.0,0.659,0.34700000000000003,0.659,8.0,8.0,2.0,1.0,0
0.0,0.0,0.336,0.448,0.336,6.0,10.0,2.0,0.0,0
1.0,2.0,0.763,0.72,0.763,6.0,6.0,2.0,0.0,0
1.0,0.0,0.463,0.374,0.463,6.0,6.0,2.0,1.0,0
1.0,0.0,0.895,0.807,0.895,0.0,6.0,2.0,1.0,0
0.0,3.0,0.594,0.532,0.594,2.0,9.0,2.0,1.0,0
0.0,2.0,0.895,0.615,0.895,4.0,0.0,2.0,1.0,0
0.0,0.0,0.79,0.818,0.79,4.0,5.0,0.0,1.0,0
0.0,1.0,0.133,0.5660000000000001,0.133,2.0,2.0,2.0,1.0,0
1.0,0.0,0.638,0.309,0.638,6.0,6.0,2.0,0.0,0
1.0,2.0,0.442,0.643,0.442,8.0,4.0,0.0,1.0,0
1.0,2.0,0.505,0.409,0.505,6.0,8.0,0.0,1.0,0
1.0,0.0,0.436,0.621,0.436,7.0,9.0,2.0,1.0,0
1.0,0.0,0.126,0.26,0.126,4.0,0.0,2.0,1.0,0
0.0,2.0,0.481,0.754,0.481,2.0,7.0,2.0,1.0,0
0.0,1.0,0.46,0.635,0.46,1.0,10.0,2.0,0.0,0
1.0,1.0,0.4,0.35200000000000004,0.4,8.0,3.0,2.0,1.0,0
0.0,0.0,0.212,0.601,0.212,1.0,4.0,2.0,0.0,0
1.0,2.0,0.628,0.626,0.628,2.0,5.0,2.0,1.0,0
1.0,0.0,0.3720000000000001,0.302,0.3720000000000001,1.0,0.0,2.0,0.0,0
1.0,1.0,0.32,0.462,0.32,1.0,6.0,0.0,1.0,0
0.0,0.0,0.737,0.836,0.737,2.0,6.0,0.0,1.0,0
1.0,0.0,0.621,0.628,0.621,5.0,6.0,2.0,1.0,0
0.0,2.0,0.266,0.271,0.266,4.0,2.0,2.0,1.0,0
0.0,1.0,0.32,0.408,0.32,9.0,6.0,2.0,1.0,0
1.0,2.0,0.539,0.727,0.539,1.0,7.0,2.0,1.0,0
0.0,0.0,0.74,0.8690000000000001,0.74,4.0,3.0,2.0,1.0,0
0.0,0.0,0.444,0.574,0.444,4.0,0.0,0.0,1.0,0
0.0,1.0,0.777,0.767,0.777,0.0,5.0,2.0,1.0,0
0.0,2.0,0.481,0.754,0.481,2.0,7.0,2.0,1.0,0
0.0,0.0,0.378,0.526,0.378,8.0,7.0,2.0,1.0,0
1.0,0.0,0.682,0.622,0.682,5.0,5.0,2.0,1.0,0
1.0,0.0,0.316,0.238,0.316,3.0,4.0,2.0,1.0,0
0.0,1.0,0.362,0.703,0.362,0.0,5.0,2.0,1.0,0
0.0,0.0,0.504,0.575,0.504,4.0,5.0,2.0,1.0,0
1.0,0.0,0.442,0.5710000000000001,0.442,0.0,7.0,0.0,1.0,0
1.0,0.0,0.632,0.561,0.632,2.0,6.0,2.0,1.0,0
1.0,2.0,0.628,0.626,0.628,2.0,5.0,2.0,1.0,0
0.0,0.0,0.35100000000000003,0.464,0.35100000000000003,5.0,4.0,2.0,1.0,0
1.0,0.0,0.621,0.628,0.621,5.0,6.0,2.0,1.0,0
0.0,2.0,0.5660000000000001,0.855,0.5660000000000001,4.0,5.0,2.0,0.0,0
0.0,0.0,0.418,0.322,0.418,8.0,10.0,0.0,0.0,0
1.0,0.0,0.562,0.364,0.562,7.0,5.0,2.0,1.0,0
0.0,0.0,0.35200000000000004,0.569,0.35200000000000004,2.0,7.0,2.0,1.0,0
0.0,2.0,0.306,0.485,0.306,5.0,6.0,0.0,0.0,0
0.0,1.0,0.64,0.636,0.64,2.0,4.0,2.0,1.0,0
0.0,0.0,0.37,0.753,0.37,2.0,4.0,2.0,1.0,0
0.0,0.0,0.674,0.5670000000000001,0.674,4.0,12.0,0.0,1.0,0
1.0,2.0,0.474,0.494,0.474,6.0,10.0,2.0,1.0,0
1.0,0.0,0.321,0.38,0.321,5.0,0.0,2.0,1.0,0
0.0,1.0,0.209,0.267,0.209,3.0,6.0,2.0,1.0,0
0.0,0.0,0.35200000000000004,0.569,0.35200000000000004,2.0,7.0,2.0,1.0,0
1.0,3.0,0.631,0.519,0.631,3.0,6.0,0.0,1.0,0
1.0,1.0,0.32299999999999995,0.429,0.32299999999999995,2.0,7.0,2.0,1.0,0
1.0,0.0,0.711,0.456,0.711,5.0,3.0,2.0,1.0,0
0.0,2.0,0.8959999999999999,0.8590000000000001,0.8959999999999999,8.0,3.0,0.0,1.0,0
0.0,1.0,0.209,0.267,0.209,3.0,6.0,2.0,1.0,0
0.0,0.0,0.378,0.526,0.378,8.0,7.0,2.0,1.0,0
1.0,0.0,0.682,0.622,0.682,5.0,5.0,2.0,1.0,0
0.0,0.0,0.519,0.6970000000000001,0.519,2.0,8.0,2.0,0.0,0
1.0,1.0,0.565,0.397,0.565,4.0,3.0,0.0,0.0,0
0.0,2.0,0.5820000000000001,0.623,0.5820000000000001,7.0,6.0,0.0,0.0,0
1.0,2.0,0.472,0.384,0.472,4.0,5.0,2.0,1.0,0
1.0,2.0,0.764,0.722,0.764,5.0,4.0,2.0,1.0,0
0.0,0.0,0.73,0.5539999999999999,0.73,6.0,3.0,2.0,1.0,0
1.0,2.0,0.408,0.659,0.408,4.0,4.0,2.0,1.0,0
1.0,1.0,0.737,0.889,0.737,2.0,5.0,2.0,0.0,0
1.0,0.0,0.401,0.599,0.401,6.0,3.0,0.0,1.0,0
0.0,0.0,0.413,0.611,0.413,3.0,2.0,2.0,0.0,0
0.0,2.0,0.28300000000000003,0.478,0.28300000000000003,1.0,10.0,2.0,1.0,0
0.0,1.0,0.277,0.465,0.277,0.0,3.0,2.0,1.0,0
0.0,3.0,0.434,0.611,0.434,2.0,5.0,0.0,1.0,0
1.0,3.0,0.294,0.51,0.294,3.0,5.0,1.0,1.0,0
0.0,2.0,0.38,0.611,0.38,3.0,10.0,2.0,1.0,0
1.0,1.0,0.29600000000000004,0.26,0.29600000000000004,6.0,6.0,2.0,0.0,0
0.0,0.0,0.37,0.753,0.37,2.0,4.0,2.0,1.0,0
1.0,0.0,0.638,0.309,0.638,6.0,6.0,2.0,0.0,0
1.0,0.0,0.124,0.24,0.124,8.0,6.0,0.0,1.0,0
1.0,2.0,0.474,0.494,0.474,6.0,10.0,2.0,1.0,0
1.0,1.0,0.4,0.35200000000000004,0.4,8.0,3.0,2.0,1.0,0
1.0,1.0,0.833,0.6659999999999999,0.833,1.0,4.0,2.0,1.0,0
1.0,0.0,0.547,0.537,0.547,2.0,6.0,2.0,1.0,0
1.0,2.0,0.659,0.34700000000000003,0.659,8.0,8.0,2.0,1.0,0
1.0,1.0,0.29600000000000004,0.26,0.29600000000000004,6.0,6.0,2.0,0.0,0
0.0,0.0,0.404,0.608,0.404,6.0,9.0,2.0,1.0,0
1.0,2.0,0.782,0.713,0.782,2.0,5.0,3.0,1.0,0
1.0,3.0,0.655,0.841,0.655,3.0,6.0,0.0,0.0,0
1.0,2.0,0.659,0.34700000000000003,0.659,8.0,8.0,2.0,1.0,0
1.0,0.0,0.633,0.885,0.633,6.0,2.0,2.0,1.0,0
0.0,2.0,0.61,0.81,0.61,5.0,6.0,2.0,1.0,0
1.0,0.0,0.6709999999999999,0.731,0.6709999999999999,6.0,11.0,2.0,1.0,0
0.0,0.0,0.114,0.444,0.114,2.0,7.0,2.0,1.0,0
0.0,2.0,0.409,0.514,0.409,6.0,0.0,2.0,1.0,0
0.0,0.0,0.447,0.45,0.447,0.0,4.0,2.0,1.0,0
1.0,2.0,0.505,0.409,0.505,6.0,8.0,0.0,1.0,0
1.0,0.0,0.762,0.562,0.762,3.0,4.0,2.0,1.0,0
1.0,0.0,0.632,0.561,0.632,2.0,6.0,2.0,1.0,0
1.0,2.0,0.365,0.379,0.365,2.0,6.0,2.0,1.0,0
0.0,0.0,0.29,0.512,0.29,4.0,7.0,2.0,1.0,0
1.0,0.0,0.73,0.502,0.73,6.0,3.0,2.0,0.0,0
0.0,2.0,0.464,0.593,0.464,8.0,4.0,2.0,1.0,0
1.0,0.0,0.562,0.364,0.562,7.0,5.0,2.0,1.0,0
0.0,0.0,0.691,0.147,0.691,4.0,3.0,0.0,1.0,0
1.0,0.0,0.711,0.456,0.711,5.0,3.0,2.0,1.0,0
0.0,1.0,0.32,0.408,0.32,9.0,6.0,2.0,1.0,0
0.0,1.0,0.67,0.7929999999999999,0.67,4.0,5.0,2.0,1.0,0
1.0,0.0,0.301,0.146,0.301,4.0,10.0,2.0,1.0,0
0.0,1.0,0.885,0.985,0.885,5.0,5.0,0.0,1.0,0
1.0,3.0,0.294,0.51,0.294,3.0,5.0,1.0,1.0,0
1.0,0.0,0.16699999999999998,0.405,0.16699999999999998,2.0,6.0,0.0,1.0,0
0.0,2.0,0.18600000000000005,0.51,0.18600000000000005,6.0,4.0,3.0,1.0,0
1.0,0.0,0.104,0.335,0.104,2.0,7.0,2.0,0.0,0
0.0,0.0,0.7440000000000001,0.899,0.7440000000000001,4.0,3.0,2.0,1.0,0
1.0,0.0,0.674,0.46,0.674,0.0,2.0,0.0,1.0,0
0.0,0.0,0.229,0.248,0.229,0.0,3.0,2.0,1.0,0
0.0,2.0,0.642,0.551,0.642,0.0,5.0,2.0,0.0,0
1.0,2.0,0.502,0.573,0.502,2.0,4.0,2.0,1.0,0
0.0,1.0,0.642,0.901,0.642,5.0,10.0,0.0,1.0,0
1.0,2.0,0.83,0.5670000000000001,0.83,0.0,0.0,2.0,1.0,0
1.0,0.0,0.521,0.401,0.521,4.0,8.0,2.0,1.0,0
1.0,2.0,0.7070000000000001,0.5710000000000001,0.7070000000000001,4.0,4.0,2.0,1.0,0
0.0,1.0,1.002,0.92,1.002,2.0,4.0,2.0,1.0,0
1.0,0.0,0.6459999999999999,0.544,0.6459999999999999,4.0,3.0,2.0,1.0,0
0.0,0.0,0.34600000000000003,0.29600000000000004,0.34600000000000003,2.0,1.0,3.0,0.0,0
0.0,1.0,0.6809999999999999,0.8490000000000001,0.6809999999999999,4.0,10.0,2.0,1.0,0
0.0,0.0,0.29,0.512,0.29,4.0,7.0,2.0,1.0,0
1.0,0.0,0.388,0.355,0.388,4.0,5.0,2.0,1.0,0
1.0,0.0,0.142,0.687,0.142,4.0,4.0,2.0,1.0,0
0.0,0.0,0.478,0.332,0.478,9.0,0.0,2.0,1.0,0
0.0,2.0,0.55,0.679,0.55,7.0,0.0,2.0,1.0,0
1.0,1.0,0.214,0.684,0.214,4.0,3.0,1.0,1.0,0
0.0,1.0,0.133,0.5660000000000001,0.133,2.0,2.0,2.0,1.0,0
1.0,1.0,0.833,0.6659999999999999,0.833,1.0,4.0,2.0,1.0,0
0.0,2.0,0.386,0.632,0.386,9.0,0.0,2.0,1.0,0
1.0,0.0,0.44,0.42,0.44,1.0,4.0,2.0,1.0,0
1.0,0.0,0.343,0.434,0.343,2.0,2.0,2.0,1.0,0
1.0,0.0,0.5429999999999999,0.537,0.5429999999999999,6.0,2.0,2.0,1.0,0
0.0,0.0,0.59,0.5760000000000001,0.59,4.0,6.0,2.0,1.0,0
1.0,2.0,0.511,0.403,0.511,4.0,5.0,2.0,0.0,0
0.0,2.0,0.885,0.745,0.885,4.0,3.0,0.0,1.0,0
0.0,2.0,0.631,0.6,0.631,3.0,6.0,0.0,1.0,0
0.0,0.0,0.14300000000000002,0.517,0.14300000000000002,4.0,7.0,3.0,1.0,0
0.0,2.0,0.227,0.4320000000000001,0.227,8.0,5.0,0.0,1.0,0
1.0,0.0,0.966,0.8059999999999999,0.966,4.0,10.0,2.0,1.0,0
1.0,0.0,0.393,0.338,0.393,2.0,2.0,2.0,1.0,0
1.0,0.0,0.737,0.706,0.737,2.0,2.0,2.0,1.0,0
0.0,3.0,0.393,0.685,0.393,4.0,6.0,2.0,0.0,0
1.0,0.0,0.851,0.753,0.851,4.0,6.0,3.0,0.0,0
0.0,2.0,0.7659999999999999,0.647,0.7659999999999999,2.0,4.0,2.0,1.0,0
1.0,2.0,0.562,0.7090000000000001,0.562,6.0,3.0,2.0,1.0,0
1.0,0.0,0.5710000000000001,0.463,0.5710000000000001,4.0,10.0,2.0,1.0,0
0.0,0.0,0.461,0.379,0.461,6.0,6.0,0.0,0.0,0
0.0,1.0,0.277,0.465,0.277,0.0,3.0,2.0,1.0,0
1.0,0.0,0.485,0.52,0.485,1.0,8.0,2.0,1.0,0
1.0,0.0,0.7659999999999999,0.8540000000000001,0.7659999999999999,5.0,10.0,2.0,1.0,0
0.0,0.0,0.79,0.818,0.79,4.0,5.0,0.0,1.0,0
1.0,0.0,0.456,0.518,0.456,4.0,10.0,2.0,1.0,0
1.0,2.0,0.408,0.659,0.408,4.0,4.0,2.0,1.0,0
1.0,2.0,0.408,0.659,0.408,4.0,4.0,2.0,1.0,0
1.0,2.0,0.847,0.456,0.847,5.0,7.0,2.0,1.0,0
1.0,0.0,0.562,0.636,0.562,1.0,5.0,2.0,1.0,0
0.0,1.0,0.32,0.408,0.32,9.0,6.0,2.0,1.0,0
0.0,0.0,0.413,0.611,0.413,3.0,2.0,2.0,0.0,0
0.0,1.0,0.362,0.703,0.362,0.0,5.0,2.0,1.0,0
1.0,2.0,0.337,0.28300000000000003,0.337,2.0,6.0,3.0,1.0,0
0.0,0.0,0.474,0.255,0.474,0.0,6.0,2.0,1.0,0
1.0,0.0,0.674,0.614,0.674,5.0,6.0,2.0,0.0,0
1.0,2.0,0.562,0.7090000000000001,0.562,6.0,3.0,2.0,1.0,0
0.0,0.0,0.544,0.597,0.544,5.0,5.0,2.0,1.0,0
1.0,3.0,0.34,0.632,0.34,4.0,2.0,1.0,1.0,0
0.0,0.0,0.544,0.597,0.544,5.0,5.0,2.0,1.0,0
1.0,0.0,0.763,0.318,0.763,4.0,0.0,1.0,1.0,0
1.0,0.0,0.321,0.38,0.321,5.0,0.0,2.0,1.0,0
1.0,0.0,0.376,0.615,0.376,8.0,6.0,2.0,1.0,0
0.0,1.0,0.742,0.672,0.742,3.0,12.0,2.0,1.0,0
0.0,0.0,0.474,0.562,0.474,9.0,4.0,2.0,1.0,0
0.0,0.0,0.275,0.429,0.275,4.0,6.0,2.0,1.0,0
0.0,0.0,0.79,0.818,0.79,4.0,5.0,0.0,1.0,0
0.0,3.0,0.594,0.532,0.594,2.0,9.0,2.0,1.0,0
0.0,0.0,0.5,0.544,0.5,1.0,5.0,2.0,1.0,0
1.0,1.0,0.453,0.535,0.453,5.0,5.0,2.0,1.0,0
1.0,1.0,0.226,0.173,0.226,4.0,5.0,0.0,0.0,0
0.0,0.0,0.37,0.753,0.37,2.0,4.0,2.0,1.0,0
0.0,0.0,0.39,0.511,0.39,4.0,10.0,2.0,1.0,0
0.0,2.0,0.5920000000000001,0.8909999999999999,0.5920000000000001,3.0,7.0,2.0,0.0,0
1.0,1.0,0.565,0.397,0.565,4.0,3.0,0.0,0.0,0
1.0,0.0,0.768,0.755,0.768,4.0,7.0,0.0,1.0,0
1.0,2.0,0.782,0.713,0.782,2.0,5.0,3.0,1.0,0
1.0,2.0,0.365,0.379,0.365,2.0,6.0,2.0,1.0,0
1.0,2.0,0.659,0.34700000000000003,0.659,8.0,8.0,2.0,1.0,0
1.0,2.0,0.335,0.483,0.335,5.0,2.0,0.0,1.0,0
0.0,1.0,0.32,0.408,0.32,9.0,6.0,2.0,1.0,0
1.0,0.0,0.7809999999999999,0.474,0.7809999999999999,7.0,7.0,2.0,0.0,0
1.0,0.0,0.6459999999999999,0.544,0.6459999999999999,4.0,3.0,2.0,1.0,0
1.0,2.0,0.7070000000000001,0.5710000000000001,0.7070000000000001,4.0,4.0,2.0,1.0,0
1.0,0.0,0.768,0.755,0.768,4.0,7.0,0.0,1.0,0
0.0,2.0,0.28300000000000003,0.478,0.28300000000000003,1.0,10.0,2.0,1.0,0
1.0,0.0,0.711,0.456,0.711,5.0,3.0,2.0,1.0,0
0.0,0.0,0.519,0.6970000000000001,0.519,2.0,8.0,2.0,0.0,0
0.0,1.0,0.703,0.8140000000000001,0.703,1.0,0.0,2.0,1.0,0
1.0,0.0,0.5579999999999999,0.573,0.5579999999999999,1.0,4.0,2.0,1.0,0
1.0,0.0,0.462,0.45,0.462,0.0,10.0,0.0,1.0,0
0.0,2.0,0.544,0.563,0.544,2.0,7.0,2.0,1.0,0
0.0,2.0,0.885,0.745,0.885,4.0,3.0,0.0,1.0,0
0.0,0.0,0.7440000000000001,0.899,0.7440000000000001,4.0,3.0,2.0,1.0,0
0.0,3.0,0.522,0.568,0.522,5.0,6.0,2.0,0.0,0
0.0,0.0,0.34600000000000003,0.29600000000000004,0.34600000000000003,2.0,1.0,3.0,0.0,0
1.0,0.0,0.343,0.434,0.343,2.0,2.0,2.0,1.0,0
1.0,0.0,0.638,0.309,0.638,6.0,6.0,2.0,0.0,0
0.0,1.0,0.299,0.445,0.299,1.0,4.0,2.0,1.0,0
1.0,0.0,0.44,0.42,0.44,1.0,4.0,2.0,1.0,0
1.0,2.0,0.848,0.868,0.848,6.0,9.0,2.0,1.0,0
1.0,0.0,0.361,0.463,0.361,0.0,2.0,2.0,1.0,0
0.0,0.0,0.461,0.379,0.461,6.0,6.0,0.0,0.0,0
1.0,1.0,0.414,0.529,0.414,4.0,0.0,0.0,1.0,0
1.0,0.0,0.711,0.456,0.711,5.0,3.0,2.0,1.0,0
0.0,1.0,0.209,0.267,0.209,3.0,6.0,2.0,1.0,0
1.0,0.0,0.442,0.5710000000000001,0.442,0.0,7.0,0.0,1.0,0
1.0,1.0,0.862,0.67,0.862,2.0,4.0,0.0,1.0,0
1.0,1.0,0.478,0.642,0.478,4.0,0.0,0.0,1.0,0
0.0,0.0,0.443,0.601,0.443,0.0,6.0,2.0,0.0,0
0.0,1.0,0.67,0.7929999999999999,0.67,4.0,5.0,2.0,1.0,0
0.0,1.0,0.6809999999999999,0.8490000000000001,0.6809999999999999,4.0,10.0,2.0,1.0,0
0.0,0.0,0.746,0.669,0.746,3.0,6.0,2.0,1.0,0
0.0,0.0,0.398,0.393,0.398,3.0,10.0,2.0,1.0,0
1.0,2.0,0.5760000000000001,0.34700000000000003,0.5760000000000001,4.0,10.0,0.0,1.0,0
0.0,0.0,0.59,0.5760000000000001,0.59,4.0,6.0,2.0,1.0,0
0.0,0.0,0.275,0.429,0.275,4.0,6.0,2.0,1.0,0
1.0,0.0,0.5429999999999999,0.537,0.5429999999999999,6.0,2.0,2.0,1.0,0
1.0,0.0,0.768,0.755,0.768,4.0,7.0,0.0,1.0,0
1.0,2.0,0.5760000000000001,0.34700000000000003,0.5760000000000001,4.0,10.0,0.0,1.0,0
0.0,2.0,0.519,0.6629999999999999,0.519,8.0,0.0,2.0,1.0,0
0.0,0.0,0.39,0.511,0.39,4.0,10.0,2.0,1.0,0
0.0,0.0,0.79,0.818,0.79,4.0,5.0,0.0,1.0,0
1.0,2.0,0.659,0.34700000000000003,0.659,8.0,8.0,2.0,1.0,0
1.0,0.0,0.638,0.309,0.638,6.0,6.0,2.0,0.0,0
1.0,0.0,0.458,0.413,0.458,6.0,2.0,0.0,1.0,0
0.0,2.0,0.6609999999999999,0.406,0.6609999999999999,5.0,11.0,2.0,1.0,0
1.0,0.0,0.174,0.402,0.174,2.0,10.0,0.0,1.0,0
1.0,2.0,0.51,0.5820000000000001,0.51,0.0,4.0,2.0,1.0,0
1.0,1.0,0.214,0.684,0.214,4.0,3.0,1.0,1.0,0
1.0,0.0,0.6659999999999999,0.468,0.6659999999999999,7.0,6.0,3.0,1.0,0
0.0,0.0,0.778,0.747,0.778,9.0,9.0,2.0,1.0,0
1.0,0.0,0.638,0.309,0.638,6.0,6.0,2.0,0.0,0
0.0,0.0,0.5670000000000001,0.5579999999999999,0.5670000000000001,8.0,2.0,2.0,1.0,0
1.0,0.0,0.8079999999999999,0.855,0.8079999999999999,6.0,6.0,0.0,1.0,0
0.0,3.0,0.594,0.532,0.594,2.0,9.0,2.0,1.0,0
0.0,2.0,0.332,0.289,0.332,5.0,10.0,2.0,1.0,0
0.0,0.0,0.354,0.578,0.354,1.0,5.0,3.0,1.0,0
0.0,0.0,0.284,0.5579999999999999,0.284,1.0,10.0,2.0,0.0,0
0.0,0.0,0.662,0.632,0.662,3.0,3.0,2.0,1.0,0
1.0,2.0,0.173,0.518,0.173,8.0,3.0,2.0,1.0,0
0.0,0.0,0.613,0.696,0.613,1.0,2.0,2.0,1.0,0
1.0,3.0,0.349,0.302,0.349,1.0,0.0,2.0,1.0,0
0.0,2.0,0.401,0.5379999999999999,0.401,2.0,1.0,2.0,1.0,0
1.0,1.0,0.226,0.173,0.226,4.0,5.0,0.0,0.0,0
1.0,0.0,0.5379999999999999,0.468,0.5379999999999999,4.0,8.0,2.0,1.0,0
1.0,2.0,0.564,0.602,0.564,5.0,11.0,2.0,1.0,0
0.0,0.0,0.114,0.444,0.114,2.0,7.0,2.0,1.0,0
0.0,0.0,0.404,0.532,0.404,0.0,7.0,2.0,0.0,0
1.0,0.0,0.354,0.66,0.354,8.0,0.0,2.0,0.0,0
1.0,0.0,0.433,0.5589999999999999,0.433,8.0,4.0,2.0,1.0,0
1.0,0.0,0.321,0.38,0.321,5.0,0.0,2.0,1.0,0
1.0,1.0,0.405,0.512,0.405,5.0,0.0,0.0,1.0,0
1.0,1.0,0.862,0.67,0.862,2.0,4.0,0.0,1.0,0
1.0,0.0,0.401,0.599,0.401,6.0,3.0,0.0,1.0,0
1.0,0.0,0.762,0.562,0.762,3.0,4.0,2.0,1.0,0
1.0,0.0,0.521,0.401,0.521,4.0,8.0,2.0,1.0,0
1.0,0.0,0.6859999999999999,0.83,0.6859999999999999,2.0,0.0,2.0,1.0,0
0.0,1.0,0.299,0.445,0.299,1.0,4.0,2.0,1.0,0
1.0,0.0,0.376,0.615,0.376,8.0,6.0,2.0,1.0,0
0.0,3.0,0.6759999999999999,0.764,0.6759999999999999,0.0,5.0,2.0,1.0,0
0.0,0.0,0.355,0.373,0.355,7.0,4.0,2.0,1.0,0
0.0,1.0,0.737,0.649,0.737,8.0,5.0,0.0,1.0,0
1.0,3.0,0.294,0.51,0.294,3.0,5.0,1.0,1.0,0
1.0,2.0,0.099,0.354,0.099,3.0,1.0,2.0,1.0,0
1.0,0.0,0.797,0.977,0.797,1.0,6.0,2.0,1.0,0
1.0,0.0,0.354,0.66,0.354,8.0,0.0,2.0,0.0,0
1.0,2.0,0.502,0.573,0.502,2.0,4.0,2.0,1.0,0
1.0,0.0,0.517,0.506,0.517,1.0,9.0,2.0,1.0,0
1.0,1.0,0.409,0.399,0.409,6.0,8.0,0.0,1.0,0
1.0,3.0,0.34,0.632,0.34,4.0,2.0,1.0,1.0,0
0.0,0.0,0.34700000000000003,0.5379999999999999,0.34700000000000003,4.0,5.0,0.0,0.0,0
1.0,0.0,0.393,0.338,0.393,2.0,2.0,2.0,1.0,0
1.0,1.0,0.862,0.67,0.862,2.0,4.0,0.0,1.0,0
0.0,2.0,0.14800000000000002,0.479,0.14800000000000002,4.0,5.0,2.0,0.0,0
1.0,0.0,0.35700000000000004,0.227,0.35700000000000004,2.0,7.0,2.0,0.0,0
0.0,2.0,0.422,0.436,0.422,1.0,6.0,2.0,0.0,0
1.0,2.0,0.7070000000000001,0.5710000000000001,0.7070000000000001,4.0,4.0,2.0,1.0,0
0.0,1.0,0.362,0.703,0.362,0.0,5.0,2.0,1.0,0
1.0,2.0,0.257,0.383,0.257,7.0,7.0,0.0,1.0,0
1.0,1.0,0.414,0.529,0.414,4.0,0.0,0.0,1.0,0
0.0,2.0,0.5820000000000001,0.623,0.5820000000000001,7.0,6.0,0.0,0.0,0
1.0,0.0,0.423,0.238,0.423,4.0,3.0,2.0,1.0,0
1.0,0.0,0.393,0.338,0.393,2.0,2.0,2.0,1.0,0
1.0,1.0,0.32299999999999995,0.429,0.32299999999999995,2.0,7.0,2.0,1.0,0
0.0,2.0,0.48,0.546,0.48,4.0,8.0,2.0,0.0,0
0.0,0.0,0.6459999999999999,0.804,0.6459999999999999,8.0,0.0,2.0,1.0,0
0.0,1.0,0.536,0.614,0.536,9.0,4.0,3.0,1.0,0
0.0,1.0,0.5760000000000001,0.667,0.5760000000000001,7.0,3.0,2.0,0.0,0
1.0,0.0,0.5429999999999999,0.537,0.5429999999999999,6.0,2.0,2.0,1.0,0
1.0,0.0,0.632,0.561,0.632,2.0,6.0,2.0,1.0,0
0.0,0.0,0.354,0.578,0.354,1.0,5.0,3.0,1.0,0
0.0,0.0,0.447,0.45,0.447,0.0,4.0,2.0,1.0,0
0.0,2.0,0.5920000000000001,0.8909999999999999,0.5920000000000001,3.0,7.0,2.0,0.0,0
1.0,1.0,0.802,0.8909999999999999,0.802,6.0,7.0,2.0,1.0,0
0.0,0.0,0.34600000000000003,0.29600000000000004,0.34600000000000003,2.0,1.0,3.0,0.0,0
0.0,1.0,0.209,0.267,0.209,3.0,6.0,2.0,1.0,0
1.0,2.0,0.366,0.44,0.366,2.0,6.0,2.0,1.0,0
1.0,0.0,0.632,0.561,0.632,2.0,6.0,2.0,1.0,0
0.0,2.0,0.266,0.271,0.266,4.0,2.0,2.0,1.0,0
0.0,0.0,0.531,0.564,0.531,5.0,3.0,2.0,0.0,0
0.0,0.0,0.443,0.601,0.443,0.0,6.0,2.0,0.0,0
1.0,0.0,0.343,0.434,0.343,2.0,2.0,2.0,1.0,0
1.0,2.0,0.782,0.713,0.782,2.0,5.0,3.0,1.0,0
1.0,0.0,0.851,0.753,0.851,4.0,6.0,3.0,0.0,0
0.0,2.0,0.332,0.289,0.332,5.0,10.0,2.0,1.0,0
0.0,2.0,0.236,0.56,0.236,7.0,0.0,2.0,1.0,0
0.0,1.0,0.133,0.5660000000000001,0.133,2.0,2.0,2.0,1.0,0
0.0,0.0,0.413,0.598,0.413,1.0,6.0,0.0,1.0,0
1.0,0.0,0.736,0.662,0.736,4.0,6.0,0.0,1.0,0
0.0,0.0,0.79,0.818,0.79,4.0,5.0,0.0,1.0,0
0.0,0.0,0.778,0.747,0.778,9.0,9.0,2.0,1.0,0
0.0,0.0,0.34600000000000003,0.29600000000000004,0.34600000000000003,2.0,1.0,3.0,0.0,0
1.0,2.0,0.628,0.626,0.628,2.0,5.0,2.0,1.0,0
0.0,2.0,0.5660000000000001,0.855,0.5660000000000001,4.0,5.0,2.0,0.0,0
1.0,2.0,0.8959999999999999,0.8270000000000001,0.8959999999999999,9.0,4.0,2.0,1.0,0
0.0,0.0,0.511,0.551,0.511,1.0,5.0,2.0,1.0,0
1.0,1.0,0.453,0.535,0.453,5.0,5.0,2.0,1.0,0
